# The format of each line is
# <NearAS, NearBR, FarAS, DstPrfx>|(FarIPs in IXP),(FarIPs not in IXP)
<AS6939, ams1, AS10310, 2406:8600:f03f::/48>|(2001:7f8:1::a501:310:2, 2001:7f8:1::a501:310:1);()
<AS6939, ams1, AS15133, 2606:2800:133::/48>|(2001:7f8:1::a501:5133:1, 2001:7f8:1::a501:5133:2);()
<AS6939, ams1, AS15169, 2001:4860:4864::/48>|(2001:7f8:1::a501:5169:2, 2001:7f8:1::a501:5169:1);()
<AS6939, ams1, AS22822, 2607:f4e8:ac2::/48>|(2001:7f8:1::a502:2822:1, 2001:7f8:1::a502:2822:2);()
<AS6939, ams1, AS29396, 2a07:3500:1a48::/48>|(2001:7f8:1::a502:9396:2, 2001:7f8:1::a502:9396:1);()
<AS6939, ams1, AS33438, 2001:4de0:7003::/48>|(2001:7f8:1::a503:3438:2, 2001:7f8:1::a503:3438:1);()
<AS6939, ams1, AS34756, 2001:67c:6b0::/48>|(2001:7f8:1::a503:4756:2, 2001:7f8:1::a503:4756:1);()
<AS6939, ams1, AS36459, 2620:112:3000::/48>|(2001:7f8:b6::8e6b:1, 2001:7f8:1::a503:6459:1);()
<AS6939, ams1, AS39832, 2001:4c28:1::/48>|(2001:7f8:1::a503:9832:1, 2001:7f8:1::a503:9832:2);()
<AS6939, ams1, AS47886, 2001:67c:2e4::/48>|(2001:7f8:1::a504:7886:2, 2001:7f8:1::a504:7886:1);()
<AS6939, ams1, AS49981, 2001:16c0:fefe::/48>|(2001:7f8:1::a504:9981:1, 2001:7f8:1::a504:9981:2);()
<AS6939, ams1, AS54113, 2a04:4e42:9::/48>|(2001:7f8:1::a505:4113:1, 2001:7f8:1::a505:4113:2);()
<AS6939, ams1, AS50673, 2a0f:4a80::/48>|(2001:7f8:1::a505:673:1, 2001:7f8:1::a505:673:2);()
<AS6939, ams1, AS199524, 2a03:90c0:9990::/48>|(2001:7f8:b6::3:b64:1, 2001:7f8:1:0:a500:19:9524:1);()
<AS6939, ams1, AS200020, 2001:67c:608::/48>|(2001:7f8:1:0:a500:20:20:2, 2001:7f8:1:0:a500:20:20:1);()
<AS6939, prg1, AS15935, 2001:678:368::/48>|(2001:7f8:14::2c:2, 2001:7f8:14::2c:1);()
<AS6939, prg1, AS25248, 2a02:a40:200::/48>|(2001:7f8:14::3e:1, 2001:7f8:14::3e:2);()
<AS6939, prg1, AS5588, 2001:67c:17d0::/48>|(2001:7f8:14::4:1, 2001:7f8:14::4:0);()
<AS6939, prg1, AS8075, 2001:df0:7::/48>|(2001:7f8:7f::214, 2001:7f8:14::6b:1);()
<AS6939, prg1, AS32590, 2a01:bc80:5::/48>|(2001:7f8:7f::228, 2001:7f8:14::9f:1);()
<AS6939, prg1, AS29208, 2001:4de8:fa51::/48>|(2001:7f8:14::c:2, 2001:7f8:14::c:1);()
<AS6939, prg1, AS25192, 2001:678:1::/48>|(2001:7f8:14::e:4, 2001:7f8:14::e:2);()
<AS6939, bru1, AS2611, 2001:6a8:8a00::/48>|(2001:7f8:26::a500:2611:2, 2001:7f8:26::a500:2611:1);()
<AS6939, bru1, AS2686, 2a06:f787:2::/48>|(2001:7f8:26::a500:2686:1, 2001:7f8:26::a500:2686:2);()
<AS6939, waw1, AS20555, 2001:1a68:a::/48>|(2001:7f8:60::1026:9, 2001:7f8:27::2:555:1);()
<AS6939, waw1, AS58307, 2001:7f8:6b::/48>|(2001:7f8:42::a505:8307:1, 2001:7f8:27::5:8307:2);()
<AS6939, waw1, AS8075, 2001:df0:d7::/48>|(2001:7f8:42::a500:8075:1, 2001:7f8:42::a500:8075:2);()
<AS6939, waw1, AS13335, 2400:cb00:2049::/48>|(2001:7f8:60::1:3335:1, 2001:7f8:42::a501:3335:1);()
<AS6939, waw1, AS49544, 2a0b:d9c0:165::/48>|(2001:7f8:27::4:9544:1, 2001:7f8:42::a504:9544:1);()
<AS6939, waw1, AS51290, 2001:67c:2044::/48>|(2001:7f8:27::51:290:1, 2001:7f8:42::a505:1290:1);()
<AS6939, waw1, AS44033, 2001:67c:2118::/48>|(2001:7f8:4b::1:18, 2001:7f8:4b::18);()
<AS6939, lux1, AS56665, 2a00:4180:2::/48>|(2001:7f8:4c::dd59:1, 2001:7f8:4c::dd59:2);()
<AS6939, sof1, AS8932, 2a00:cc40:1::/48>|(2001:7f8:9f::a:8932:1, 2001:7f8:58::22e4:0:1);()
<AS6939, waw1, AS15169, 2404:6800:4001::/48>|(2001:7f8:42::a501:5169:1, 2001:7f8:60::1:5169:1);()
<AS6939, waw1, AS44655, 2001:67c:740::/48>|(2001:7f8:60::4:4655:1, 2001:7f8:60::4:4655:2);()
<AS6939, kbp1, AS49544, 2a0b:d9c0:165::/48>|(2001:7f8:5d::2f, 2001:7f8:63::1:13);()
<AS6939, kbp1, AS15169, 2404:6800:4001::/48>|(2001:7f8:5d::b, 2001:7f8:63::a4);()
<AS6939, prg1, AS13335, 2606:4700:11::/48>|(2001:7f8:14::81:1, 2001:7f8:7f::102);()
<AS6939, prg1, AS9009, 2001:ac8:20::/48>|(2001:7f8:7f::42, 2001:7f8:7f::145);()
<AS6939, prg1, AS15169, 2404:6800:4001::/48>|(2001:7f8:14::1d:1, 2001:7f8:7f::170);()
<AS6939, prg1, AS199524, 2a03:90c0:9997::/48>|(2001:7f8:14::97:1, 2001:7f8:7f::19);()
<AS6939, ams1, AS13335, 2606:4700:21::/48>|(2001:7f8:1::a501:3335:1, 2001:7f8:8f::a501:3335:1);()
<AS6939, ams1, AS8455, 2a00:1188:8::/48>|(2001:7f8:1::a500:8455:1, 2001:7f8:b6::2107:1);()
<AS6939, ams1, AS24875, 2001:67c:18a0::/48>|(2001:7f8:1::a502:4875:1, 2001:7f8:b6::612b:1);()
<AS6939, ams1, AS30781, 2001:678:b64::/48>|(2001:7f8:1::a503:781:1, 2001:7f8:b6::783d:1);()
<AS6939, ams1, AS49544, 2a0b:d9c0:165::/48>|(2001:7f8:1::a504:9544:1, 2001:7f8:b6::c188:1);()
<AS6939, ams1, AS3303, 2001:678:d98::/48>|(2001:7f8:1::a500:3303:1, 2001:7f8:b6::ce7:1);()
<AS6939, ams1, AS20847, 2001:678:2f0::/48>|(2001:7f8:1::a502:847:2, 2001:7f8:b7::a502:847:1);()
<AS6939, ams1, AS41047, 2001:678:53c::/48>|(2001:7f8:8f::a504:1047:1, 2001:7f8:b7::a504:1047:1);()
<AS6939, ams1, AS50655, 2a00:1d38:fa::/48>|(2001:7f8:8f::a505:655:1, 2001:7f8:b7::a505:655:1);()
<AS6939, lis1, AS37721, 2c0f:ee00::/48>|(2001:7f8:d5::9359:0:1, 2001:7f8:c7::3:7721:1);()
<AS6939, hkg1, AS32590, 2404:3fc0:2::/48>|(2001:de8:7::3:2590:1, 2001:7fa:0:1::ca28:a011);()
<AS6939, hkg1, AS135391, 2403:600:a602::/48>|(2001:de8:7::13:5391:1, 2001:7fa:0:1::ca28:a026);()
<AS6939, hkg1, AS54994, 2a01:53c0:ffe5::/48>|(2001:de8:7::5:4994:1, 2001:7fa:0:1::ca28:a02b);()
<AS6939, hkg1, AS2635, 2620:115:c00f::/48>|(2001:de8:7::2635:1, 2001:7fa:0:1::ca28:a047);()
<AS6939, hkg1, AS41095, 2607:f358:21::/48>|(2403:c780:b800:bb00:0:4:1095:1, 2001:7fa:0:1::ca28:a0ab);()
<AS6939, hkg1, AS4058, 2403:2c00:3::/48>|(2001:7fa:0:1::ca28:a073, 2001:7fa:0:1::ca28:a157);()
<AS6939, hkg1, AS36351, 2402:9e80::/48>|(2001:de8:7::3:6351:1, 2001:7fa:0:1::ca28:a1f1);()
<AS6939, hkg1, AS133142, 2001:df6:f000::/48>|(2001:7fa:0:1::ca28:a15a, 2001:7fa:0:1::ca28:a210);()
<AS6939, tyo1, AS19679, 2620:100:6030::/48>|(2001:de8:8::1:9679:1, 2001:7fa:7:1:0:1:9679:1);()
<AS6939, sin1, AS3303, 2001:678:d98::/48>|(2001:de8:4::3303:2, 2001:de8:12:100::102);()
<AS6939, sin1, AS17547, 2001:fc0:480f::/48>|(2001:de8:4::1:7547:1, 2001:de8:12:100::38);()
<AS6939, sin1, AS29791, 2001:48c8::/48>|(2001:de8:4::2:9791:1, 2001:de8:12:100::44);()
<AS6939, sin1, AS38082, 2405:4000:801::/48>|(2001:de8:4::3:8082:1, 2001:de8:12:100::46);()
<AS6939, sin1, AS10310, 2406:6e00:f048::/48>|(2001:de8:4::1:310:1, 2001:de8:4::1:310:2);()
<AS6939, sin1, AS13335, 2400:cb00:23::/48>|(2001:de8:12:100::93, 2001:de8:4::1:3335:1);()
<AS6939, sin1, AS14061, 2400:6180::/48>|(2001:de8:4::1:4061:1, 2001:de8:4::1:4061:2);()
<AS6939, sin1, AS15169, 2404:6800:4004::/48>|(2001:de8:d::1:5169:1, 2001:de8:4::1:5169:1);()
<AS6939, sin1, AS133865, 2401:d180:2120::/48>|(2001:de8:4::13:3865:1, 2001:de8:4::13:3865:2);()
<AS6939, sin1, AS199524, 2a03:90c0:9990::/48>|(2001:df5:b800:bb00:0:19:9524:1, 2001:de8:4::19:9524:1);()
<AS6939, sin1, AS27281, 2620:116:801e::/48>|(2001:de8:4::2:7281:1, 2001:de8:4::2:7281:4);()
<AS6939, sin1, AS32590, 2404:3fc0::/48>|(2001:de8:4::3:2590:2, 2001:de8:4::3:2590:1);()
<AS6939, sin1, AS3856, 2620:0:870::/48>|(2001:de8:12:100::43, 2001:de8:4::3856:1);()
<AS6939, sin1, AS41095, 2405:73c0::/48>|(2001:df5:b800:bb00:0:4:1095:2, 2001:de8:4::4:1095:1);()
<AS6939, sin1, AS42, 2001:678:3::/48>|(2001:de8:12:100::42, 2001:de8:4::42:1);()
<AS6939, sin1, AS33438, 2001:4de0:6102::/48>|(2001:de8:4::3:3438:1, 2001:de8:4::5:4104:1);()
<AS6939, sin1, AS54113, 2a04:4e42:2::/48>|(2001:de8:4::5:4113:1, 2001:de8:4::5:4113:2);()
<AS6939, sin1, AS55818, 2404:c000:4004::/48>|(2001:de8:12:100::61, 2001:de8:4::5:5818:1);()
<AS6939, sin1, AS62955, 2620:0:57f::/48>|(2001:de8:12:100::132, 2001:de8:4::6:2955:1);()
<AS6939, sin1, AS714, 2403:300::/48>|(2001:de8:4::714:2, 2001:de8:4::714:1);()
<AS6939, sin1, AS8220, 2001:678:868::/48>|(2001:de8:12:100::174, 2001:de8:4::8220:1);()
<AS6939, tyo1, AS33353, 2604:8540:fc03::/48>|(2001:de8:8::3:3353:1, 2001:de8:5::3:3353:1);()
<AS6939, tyo1, AS36351, 2402:2f80::/48>|(2001:de8:c::3:6351:1, 2001:de8:5::3:6351:1);()
<AS6939, tyo1, AS7506, 2400:8500:6703::/48>|(2001:de8:8::7506:1, 2001:de8:5::7506:1);()
<AS6939, hkg1, AS54113, 2a04:4e42:fea::/48>|(2001:de8:7::5:4113:2, 2001:de8:7::5:4113:1);()
<AS6939, hkg1, AS62955, 2620:0:57f::/48>|(2001:df0:296::a506:2955:1, 2001:de8:7::6:2955:1);()
<AS6939, hkg1, AS64096, 2404:ff80:100::/48>|(2001:7fa:0:1::ca28:a04c, 2001:de8:7::6:4096:1);()
<AS6939, hkg1, AS714, 2403:300::/48>|(2001:de8:7::714:1, 2001:de8:7::714:2);()
<AS6939, tyo1, AS19551, 2a02:e980:19::/48>|(2001:de8:c::1:9551:1, 2001:de8:8::1:9551:1);()
<AS6939, tyo1, AS199524, 2a03:90c0:9990::/48>|(2001:de8:c::19:9524:3, 2001:de8:8::19:9524:1);()
<AS6939, tyo1, AS8674, 2001:67c:1011::/48>|(2001:7fa:7:1::8674:1, 2001:de8:8::8674:2);()
<AS6939, sin1, AS703, 2404:e4:118::/48>|(2001:de8:4::703:1, 2001:de8:d::703:1);()
<AS6939, sin1, AS8075, 2001:df0:d8::/48>|(2001:de8:4::8075:1, 2001:de8:d::8069:1);()
<AS6939, sin1, AS20940, 2600:1417:3f::/48>|(2001:de8:12:100::77, 2001:ded::12);()
<AS6939, sin1, AS2635, 2a04:fa87:fffe::/48>|(2001:de8:4::2635:1, 2001:df5:b800:bb00::2635:1);()
<AS6939, sin1, AS18403, 2404:b740::/48>|(2001:de8:4::1:8403:1, 2001:df5:b800:bb00:0:1:8403:2);()
<AS6939, tpe1, AS16509, 2600:9000:1099::/48>|(2406:d400:1:133:203:163:222:75, 2406:d400:1:133:203:163:222:10);()
<AS6939, tpe1, AS10310, 2406:8600:f03f::/48>|(2406:d400:1:133:203:163:222:36, 2406:d400:1:133:203:163:222:37);()
<AS6939, tpe1, AS714, 2403:300::/48>|(2406:d400:1:133:203:163:222:69, 2406:d400:1:133:203:163:222:70);()
<AS6939, tpe1, AS8075, 2001:df0:d7::/48>|(2406:d400:1:133:203:163:222:15, 2406:d400:1:133:203:163:222:85);()
<AS6939, tor1, AS42, 2001:500:7d::/48>|(2001:504:1a::34:115, 2606:a980:0:8::a);()
<AS6939, msn1, AS4150, 2607:f4e0:701::/48>|(2607:f388:0:2200::5);(2001:470:1:399::2)
<AS6939, slc1, AS6315, 2607:7c80:53::/48>|(2607:fa18:1:f00::1);(2001:470:1:5b3::2)
<AS6939, pdx1, AS16509, 2600:9000:10d6::/48>|(2620:124:2000::101, 2620:124:2000::102);()
<AS6939, pdx1, AS10310, 2406:6e00:f048::/48>|(2620:124:2000::111, 2620:124:2000::112);()
<AS9002, StockholmTC1, AS714, 2620:149:1::/48>|(2001:7f8:d:fe::9, 2001:7f8:d:ff::9);(2a01:b740:1:8810::c1)
<AS9002, AmsterdamTC2, AS714, 2620:149:1::/48>|(2001:7f8:1::a500:714:1, 2001:7f8:1::a500:714:2);()
<AS9002, AmsterdamTC2, AS1200, 2001:67c:1a8::/48>|(2001:7f8:1::a500:1200:1, 2001:7f8:1::a500:1200:2);()
<AS9002, AmsterdamTC2, AS3333, 2001:67c:2e8::/48>|(2001:7f8:1::a500:3333:1, 2001:7f8:1::a500:3333:2);()
<AS9002, AmsterdamTC2, AS22822, 2607:f4e8:ac::/48>|(2001:7f8:1::a502:2822:1, 2001:7f8:1::a502:2822:2);()
<AS9002, AmsterdamTC2, AS39832, 2001:4c28:1::/48>|(2001:7f8:1::a503:9832:1, 2001:7f8:1::a503:9832:2);()
<AS9002, BerlinSB, AS714, 2620:149:1::/48>|(2001:7f8:19:1::2ca:1, 2001:7f8:19:1::2ca:2);()
<AS9002, FrankfurtEQX, AS4637, 2001:cb0:20d::/48>|(2001:7f8::121d:0:1, 2001:7f8::121d:0:2);()
<AS9002, FrankfurtEQX, AS22822, 2607:f4e8:ac::/48>|(2001:7f8::5926:0:1, 2001:7f8::5926:0:2);()
<AS9002, FrankfurtEQX, AS33353, 2604:8540:fc00::/48>|(2001:7f8::8249:0:1, 2001:7f8::8249:0:2);()
<AS9002, MadridIRX, AS6939, 2001:470:1a::/48>|(2001:7f8:f::61, 2001:7f8:f:1::61);()
<AS9002, MeppelSRV, AS394354, 2620:10a:8018::/48>|(2001:7f8:d:fe::237, 2001:7f8:d:ff::237);()
<AS9002, ParisTHV, AS714, 2620:149:1::/48>|(2001:7f8:54::1:176, 2001:7f8:54::1:179);()
<AS9002, StockholmTC1, AS6939, 2001:470:1a::/48>|(2001:7f8:d:fe::187, 2001:7f8:d:ff::187);()
<AS9002, StockholmTC1, AS14413, 2a05:f500:10::/48>|(2001:7f8:d:fe::217, 2001:7f8:d:ff::217);()
<AS9002, StockholmTC1, AS22822, 2607:f4e8:ac::/48>|(2001:7f8:d:fe::167, 2001:7f8:d:ff::167);()
<AS9002, StockholmTC1, AS42708, 2a02:750:10::/48>|(2001:7f8:d:fe::194, 2001:7f8:d:ff::194);()
<AS9002, StockholmTC1, AS51468, 2001:67c:28cc::/48>|(2001:7f8:d:fe::221, 2001:7f8:d:ff::221);()
<AS9002, TokyoBBT, AS32787, 2606:6c00:107::/48>|(2001:de8:8::3:2787:1, 2001:7fa:7:1:0:3:2787:1);()
<AS9002, TokyoEQX, AS8075, 2620:1ec:25::/48>|(2001:de8:c::8075:1, 2001:de8:c::8075:2);()
<AS9002, TokyoEQX, AS15169, 2001:4860:4864::/48>|(2001:de8:c::1:5169:1, 2001:de8:c::1:5169:2);()
<AS9002, NewYorkTLX, AS714, 2620:149:1::/48>|(2001:504:1::a500:714:1, 2001:504:1::a500:714:2, 2001:504:1::a500:714:3, 2001:504:1::a500:714:4);()
<AS9002, FrankfurtEQX, AS714, 2620:149:149::/48>|(2001:7f8::2ca:0:1, 2001:7f8::2ca:0:2, 2001:7f8::2ca:0:3, 2001:7f8::2ca:0:4, 2a01:b740:1:8420::81, 2a01:b740:1:8410::81);()
<AS9002, LondonTC2, AS714, 2620:149:1::/48>|(2001:7f8:4::2ca:1, 2001:7f8:4::2ca:2, 2001:7f8:4::2ca:3, 2001:7f8:4::2ca:4);(2a01:b740:1:8020::61)
<AS9002, TokyoBBT, AS714, 2620:149:1::/48>|(2001:de8:8::714:1, 2001:de8:8::714:2, 2001:7fa:7:1::714:1);()
<AS9002, TokyoBBT, AS8075, 2620:1ec:25::/48>|(2001:de8:8::8075:1, 2001:de8:8::8075:2, 2001:7fa:7:1::8075:1);()
<AS9002, TokyoBBT, AS15169, 2001:4860:4864::/48>|(2001:de8:8::1:5169:1, 2001:de8:8::1:5169:2, 2001:7fa:7:1:0:1:5169:1, 2001:7fa:7:1:0:1:5169:2);()
<AS9002, AmsterdamTC2, AS15169, 2001:4860:4864::/48>|();(2a02:2d8:0:3801:3b41::, 2001:4860:1:1::1a58)
<AS9002, BerlinIPB, AS714, 2620:149:1::/48>|();(2a01:b740:1:9320::11, 2a01:b740:1:9310::11)
<AS9002, BucharestNXD, AS6718, 2a04:6c80::/48>|();(2a02:2d8:2:7002:232a::1, 2a02:2d8:2:7002:232a::2)
<AS9002, DrontenSRV, AS51430, 2a00:7143:101::/48>|();(2a02:2d8:0:3804:232a::1, 2a02:2d8:0:3804:232a::2)
<AS9002, FrankfurtIRX, AS714, 2620:149:1::/48>|();(2a01:b740:1:8c10::141, 2a01:b740:1:8c20::141)
<AS9002, FrankfurtIRX, AS8075, 2603:1061:6::/48>|();(2a02:2d8:1:700c:232a::1, 2a02:2d8:1:7008:232a::1)
<AS9002, KyivNTL, AS28907, 2a02:2278:208::/48>|();(2a02:2d8:0:9012:232a::1, 2a02:2d8:0:9012:232a::2)
<AS9002, MoscowDL, AS48061, 2001:67c:25d0::/48>|();(2a02:2d8:0:808:232a::1, 2a02:2d8:0:817:232a::1)
<AS9002, MoscowM91, AS8075, 2620:1ec:25::/48>|();(2a01:111:2000:1::272a, 2a01:111:2000:1::2726)
<AS9002, RigaRTC, AS42979, 2a02:610:ffff::/48>|();(2a02:2d8:1:5001:232a::1, 2a02:2d8:1:5003:232a::1)
<AS9002, SingaporeEQX, AS55685, 2404:e100:3::/48>|();(2a02:2d8:2:e80b:232a::1, 2a02:2d8:2:e805:232a::1)
<AS9002, StockholmIRX, AS22822, 2607:f4e8:b::/48>|();(2a02:3d0:640::1, 2a02:3d0:2::c9)
<AS9002, StockholmIRX, AS32590, 2a01:bc80:1::/48>|();(2a01:bc80:1:1000::1, 2a02:2d8:0:5800:232a::1)
<AS9002, StockholmTC1, AS8075, 2603:1061:6::/48>|();(2a01:111:2000:1::1011, 2a01:111:2000:1::1015)
<AS9002, StockholmTC1, AS32590, 2a01:bc80:8::/48>|();(2a01:bc80:8:1000::61, 2a02:2d8:0:b802:232a::1)
<AS9002, ViennaIRX, AS8075, 2603:1061:6::/48>|();(2a02:2d8:0:a008:232a::1, 2a01:111:2000:1::fed)
<AS9002, WarsawLIM, AS8075, 2620:1ec:25::/48>|();(2a01:111:2000:1::ffd, 2a01:111:2000:1::1001)
<AS9002, ZurichIRX, AS203660, 2001:678:744::/48>|();(2a02:2d8:0:8800:232a::1, 2a02:2d8:0:8800:232a::2)
<AS8647, Kiev, AS39351, 2a03:1b20:1::/48>|(2001:7f8::99b7:0:1, 2001:7f8:1::a503:9351:1);()
<AS8647, Kiev, AS8455, 2a00:1188:8::/48>|(2001:7f8:1::a500:8455:1, 2001:7f8::2107:0:1);()
<AS328112, cr|01|cpt.za, AS13335, 2400:cb00:113::/48>|(2001:43f8:6d1::198, 2001:43f8:1f1::109);()
<AS328112, cr|01|cpt.za, AS16509, 2001:67c:b4::/48>|(2001:43f8:6d1::110, 2001:43f8:1f1::152, 2001:43f8:6d1::105);()
<AS328112, cr|01|cpt.za, AS30844, 2a01:410:2::/48>|(2001:43f8:6d1::215, 2001:43f8:1f1::55);()
<AS328112, cr|01|cpt.za, AS32934, 2a03:2880:f029::/48>|(2001:43f8:1f1::95, 2001:43f8:1f1::195);()
<AS328112, cr|01|cpt.za, AS6939, 2001:470:1a::/48>|(2001:43f8:6d2::42, 2001:43f8:6d1::165);()
<AS328112, cr|01|cpt.za, AS8075, 2001:df0:7::/48>|(2001:43f8:1f1::156, 2001:43f8:6d1::147, 2001:43f8:6d1::47, 2001:43f8:1f1::173);()
<AS48972, BGP02, AS20847, 2001:678:2f0::/48>|(2001:7f8:e::2:847:2, 2001:7f8:e::2:847:1);()
<AS48972, BGP01, AS20847, 2001:678:2f0::/48>|(2001:7f8:e::2:847:2, 2001:7f8:e::2:847:1);()
<CDCI|Cyber1|Jakarta, AS32934, 2a03:2880:f024::/48>|(2001:7fa:2::55, 2001:7fa:2::56);()
